geo_id,pop,date,case_count,hosp_count,death_count,pcr_test_count,pcr_test_pos_count,pcr_test_pos_percent
Seattle,,04.10.2021,55,4,2,1183,50,"4,2265"
Seattle,,04.11.2021,26,3,0,4850,18,"0,3711"
Seattle,,04.12.2021,121,2,0,5152,111,"2,1545"
Seattle,,04.13.2021,110,3,1,4739,100,"2,1101"
Seattle,,04.14.2021,107,2,0,4405,99,"2,2474"
Seattle,,04.15.2021,100,1,1,3842,93,"2,4206"
Seattle,,04.16.2021,77,3,0,2945,74,"2,5127"
Seattle,,04.17.2021,69,1,1,1311,63,"4,8055"
Seattle,,04.18.2021,24,3,1,5176,18,"0,3478"
Seattle,,04.19.2021,117,4,0,5303,109,"2,0554"
Seattle,,04.20.2021,110,2,0,5012,92,"1,8356"
Seattle,,04.21.2021,96,5,0,4631,83,"1,7923"
Seattle,,04.22.2021,99,3,3,3960,89,"2,2475"
Seattle,,04.23.2021,73,2,1,2829,67,"2,3683"
Seattle,,04.24.2021,57,4,0,1234,52,"4,2139"
Seattle,,04.25.2021,12,2,0,4487,11,"0,2452"
Seattle,,04.26.2021,87,2,2,4453,83,"1,8639"
Seattle,,04.27.2021,83,4,1,4091,78,"1,9066"
Seattle,,04.28.2021,102,4,1,3746,90,"2,4026"
Seattle,,04.29.2021,71,4,0,3252,66,"2,0295"
Seattle,,04.30.2021,69,2,0,2480,64,"2,5806"
Seattle,,05.01.2021,66,4,1,1148,58,"5,0523"
Seattle,,05.02.2021,19,5,0,4100,15,"0,3659"
Seattle,,05.03.2021,78,1,0,4384,76,"1,7336"
Seattle,,05.04.2021,80,2,1,3903,77,"1,9728"
Seattle,,05.05.2021,59,1,0,3657,54,"1,4766"
Seattle,,05.06.2021,58,4,2,3197,55,"1,7204"
Seattle,,05.07.2021,41,1,1,2316,38,"1,6408"
Seattle,,05.08.2021,32,2,0,1012,27,"2,668"
Seattle,,05.09.2021,9,1,0,3768,8,"0,2123"
Seattle,,05.10.2021,54,3,0,3903,50,"1,2811"
Seattle,,05.11.2021,61,1,1,3790,56,"1,4776"
Seattle,,05.12.2021,42,3,1,3080,39,"1,2662"
Seattle,,05.13.2021,29,2,2,3108,27,"0,8687"
Seattle,,05.14.2021,37,5,1,1880,33,"1,7553"
Seattle,,05.15.2021,25,2,0,979,24,"2,4515"
Seattle,,05.16.2021,9,3,1,3212,8,"0,2491"
Seattle,,05.17.2021,28,4,1,3604,26,"0,7214"
Seattle,,05.18.2021,26,1,1,2439,21,"0,861"
Seattle,,05.19.2021,29,2,0,1475,23,"1,5593"
Seattle,,05.20.2021,30,1,1,2307,25,"1,0837"
Seattle,,05.21.2021,17,4,0,1571,15,"0,9548"
Seattle,,05.22.2021,23,2,1,1025,22,"2,1463"
Seattle,,05.23.2021,12,1,0,3297,9,"0,273"
Seattle,,05.24.2021,28,5,0,3296,27,"0,8192"
Seattle,,05.25.2021,19,1,1,3011,18,"0,5978"
Seattle,,05.26.2021,28,7,1,2642,24,"0,9084"
Seattle,,05.27.2021,15,2,0,2285,14,"0,6127"
Seattle,,05.28.2021,25,2,0,1459,21,"1,4393"
Seattle,,05.29.2021,9,2,0,894,8,"0,8949"
Seattle,,05.30.2021,8,1,1,879,5,"0,5688"
Seattle,,05.31.2021,8,0,0,3514,5,"0,1423"
Seattle,,06.01.2021,51,7,0,2761,46,"1,6661"
Seattle,,06.02.2021,32,2,0,2458,31,"1,2612"
Seattle,,06.03.2021,19,0,0,1999,17,"0,8504"
Seattle,,06.04.2021,19,1,0,1737,17,"0,9787"
Seattle,,06.05.2021,8,1,0,833,7,"0,8403"
Seattle,,06.06.2021,6,1,0,2863,5,"0,1746"
Seattle,,06.07.2021,16,2,0,2703,16,"0,5919"
Seattle,,06.08.2021,19,0,2,2714,16,"0,5895"
Seattle,,06.09.2021,31,3,0,2478,30,"1,2107"
Seattle,,06.10.2021,22,1,0,2132,20,"0,9381"
Seattle,,06.11.2021,20,1,1,1821,18,"0,9885"
Seattle,,06.12.2021,7,0,0,948,7,"0,7384"
Seattle,,06.13.2021,9,2,0,2800,9,"0,3214"
Seattle,,06.14.2021,29,2,0,2916,27,"0,9259"
Seattle,,06.15.2021,17,2,0,2593,15,"0,5785"
Seattle,,06.16.2021,14,2,0,2265,14,"0,6181"
Seattle,,06.17.2021,16,1,1,2063,11,"0,5332"
Seattle,,06.18.2021,15,0,0,1809,13,"0,7186"
Seattle,,06.19.2021,22,2,0,739,22,"2,977"
Seattle,,06.20.2021,5,1,1,2827,4,"0,1415"
Seattle,,06.21.2021,32,1,0,2597,31,"1,1937"
Seattle,,06.22.2021,13,1,0,2522,11,"0,4362"
Seattle,,06.23.2021,16,1,0,2278,16,"0,7024"
Seattle,,06.24.2021,12,1,0,1928,10,"0,5187"
Seattle,,06.25.2021,18,2,0,1596,16,"1,0025"
Seattle,,06.26.2021,11,1,1,793,9,"1,1349"
Seattle,,06.27.2021,5,1,0,2189,5,"0,2284"
Seattle,,06.28.2021,15,0,0,2656,14,"0,5271"
Seattle,,06.29.2021,16,0,1,2507,15,"0,5983"
Seattle,,06.30.2021,22,3,1,2285,18,"0,7877"
Seattle,,07.01.2021,20,0,0,1986,19,"0,9567"
Seattle,,07.02.2021,22,1,1,1697,20,"1,1786"
Seattle,,07.03.2021,12,1,0,657,11,"1,6743"
Seattle,,07.04.2021,4,0,0,1120,4,"0,3571"
Seattle,,07.05.2021,11,0,0,3178,10,"0,3147"
Seattle,,07.06.2021,38,0,0,2780,35,"1,259"
Seattle,,07.07.2021,32,1,0,2483,31,"1,2485"
Seattle,,07.08.2021,36,0,0,2330,35,"1,5021"
Seattle,,07.09.2021,27,2,1,1860,27,"1,4516"
Seattle,,07.10.2021,27,0,1,876,24,"2,7397"
Seattle,,07.11.2021,19,1,1,3022,13,"0,4302"
Seattle,,07.12.2021,54,2,0,2542,49,"1,9276"
Seattle,,07.13.2021,40,2,0,1045,39,"3,7321"
Seattle,,07.14.2021,46,0,0,750,45,6
Seattle,,07.15.2021,56,4,0,814,47,"5,774"
Seattle,,07.16.2021,41,1,0,1905,38,"1,9948"
Seattle,,07.17.2021,29,0,0,825,28,"3,3939"
Seattle,,07.18.2021,15,0,0,3676,14,"0,3808"
Seattle,,07.19.2021,82,0,0,3592,76,"2,1158"
Seattle,,07.20.2021,77,2,0,3821,74,"1,9367"
Seattle,,07.21.2021,82,0,0,3720,76,"2,043"
Seattle,,07.22.2021,94,1,0,3459,90,"2,6019"
Seattle,,07.23.2021,93,0,1,2871,80,"2,7865"
Seattle,,07.24.2021,70,1,0,1054,63,"5,9772"
Seattle,,07.25.2021,24,2,0,4676,13,"0,278"
Seattle,,07.26.2021,143,3,0,4598,133,"2,8926"
Seattle,,07.27.2021,128,3,0,4761,116,"2,4365"
Seattle,,07.28.2021,133,2,0,4771,127,"2,6619"
Seattle,,07.29.2021,142,3,0,4762,129,"2,7089"
Seattle,,07.30.2021,147,2,1,4015,132,"3,2877"
Seattle,,07.31.2021,93,5,0,1133,87,"7,6787"
Seattle,,08.01.2021,24,4,0,5656,13,"0,2298"
Seattle,,08.02.2021,190,2,0,6231,171,"2,7443"
Seattle,,08.03.2021,197,0,1,6311,178,"2,8205"
Seattle,,08.04.2021,227,3,1,6349,206,"3,2446"
Seattle,,08.05.2021,231,5,0,5878,213,"3,6237"
Seattle,,08.06.2021,205,2,2,4609,179,"3,8837"
Seattle,,08.07.2021,141,8,1,1314,123,"9,3607"
Seattle,,08.08.2021,44,3,0,6682,32,"0,4789"
Seattle,,08.09.2021,297,7,1,7314,282,"3,8556"
Seattle,,08.10.2021,236,4,0,7104,222,"3,125"
Seattle,,08.11.2021,207,8,0,6373,186,"2,9186"
Seattle,,08.12.2021,184,4,0,4909,162,"3,3001"
Seattle,,08.13.2021,135,5,0,3744,128,"3,4188"
Seattle,,08.14.2021,115,5,1,1250,102,"8,16"
Seattle,,08.15.2021,39,5,1,6220,33,"0,5305"
Seattle,,08.16.2021,221,3,1,6597,201,"3,0468"
Seattle,,08.17.2021,176,6,1,7278,170,"2,3358"
Seattle,,08.18.2021,163,7,0,6614,146,"2,2074"
Seattle,,08.19.2021,167,7,0,6247,154,"2,4652"
Seattle,,08.20.2021,143,4,0,4136,130,"3,1431"
Seattle,,08.21.2021,97,1,0,1307,86,"6,58"
Seattle,,08.22.2021,33,3,0,6971,21,"0,3012"
Seattle,,08.23.2021,218,3,1,6934,209,"3,0141"
Seattle,,08.24.2021,193,6,2,7088,179,"2,5254"
Seattle,,08.25.2021,176,6,2,6749,164,"2,43"
Seattle,,08.26.2021,166,5,1,5675,154,"2,7137"
Seattle,,08.27.2021,204,3,0,4481,197,"4,3963"
Seattle,,08.28.2021,123,4,1,1560,113,"7,2436"
Seattle,,08.29.2021,35,1,0,7694,26,"0,3379"
Seattle,,08.30.2021,190,4,2,7871,175,"2,2234"
Seattle,,08.31.2021,173,7,2,8045,164,"2,0385"
Seattle,,09.01.2021,144,5,2,7189,137,"1,9057"
Seattle,,09.02.2021,150,5,2,6747,139,"2,0602"
Seattle,,09.03.2021,123,6,2,4072,110,"2,7014"
Seattle,,09.04.2021,110,4,1,1467,100,"6,8166"
Seattle,,09.05.2021,39,4,0,1683,30,"1,7825"
Seattle,,09.06.2021,40,1,2,8297,34,"0,4098"
Seattle,,09.07.2021,232,4,0,7475,216,"2,8896"
Seattle,,09.08.2021,157,6,1,7031,150,"2,1334"
Seattle,,09.09.2021,214,2,0,6859,203,"2,9596"
Seattle,,09.10.2021,157,4,0,4648,143,"3,0766"
Seattle,,09.11.2021,92,4,0,1246,88,"7,0626"
Seattle,,09.12.2021,34,4,0,7580,26,"0,343"
Seattle,,09.13.2021,208,9,0,7169,198,"2,7619"
Seattle,,09.14.2021,124,4,0,7459,112,"1,5015"
Seattle,,09.15.2021,115,2,2,7716,107,"1,3867"
Seattle,,09.16.2021,129,3,1,6084,122,"2,0053"
Seattle,,09.17.2021,113,4,0,4193,104,"2,4803"
Seattle,,09.18.2021,53,5,2,1373,46,"3,3503"
Seattle,,09.19.2021,31,4,2,7683,23,"0,2994"
Seattle,,09.20.2021,133,5,1,7497,128,"1,7073"
Seattle,,09.21.2021,137,2,2,7931,125,"1,5761"
Seattle,,09.22.2021,143,0,0,7819,134,"1,7138"
Seattle,,09.23.2021,141,0,0,6586,130,"1,9739"
Seattle,,09.24.2021,120,3,2,4123,114,"2,765"
Seattle,,09.25.2021,94,2,2,1678,87,"5,1847"
Seattle,,09.26.2021,22,1,0,7562,15,"0,1984"
Seattle,,09.27.2021,180,1,0,7716,169,"2,1903"
Seattle,,09.28.2021,144,1,0,7433,133,"1,7893"
Seattle,,09.29.2021,164,2,1,7871,151,"1,9184"
Seattle,,09.30.2021,135,6,0,5781,129,"2,2314"
Seattle,,10.01.2021,124,1,4,4472,117,"2,6163"
Seattle,,10.02.2021,101,0,1,1600,93,"5,8125"
Seattle,,10.03.2021,30,2,0,8013,24,"0,2995"
Seattle,,10.04.2021,186,2,0,7545,178,"2,3592"
Seattle,,10.05.2021,111,2,0,7673,105,"1,3684"
Seattle,,10.06.2021,165,3,0,7129,156,"2,1882"
Seattle,,10.07.2021,116,2,1,5862,102,"1,74"
Seattle,,10.08.2021,105,6,1,4086,102,"2,4963"
Seattle,,10.09.2021,72,4,0,1508,69,"4,5756"
Seattle,,10.10.2021,24,6,1,7212,20,"0,2773"
Seattle,,10.11.2021,135,3,2,6864,126,"1,8357"
Seattle,,10.12.2021,111,2,0,7029,108,"1,5365"
Seattle,,10.13.2021,122,3,1,6702,113,"1,6861"
Seattle,,10.14.2021,104,4,2,5223,97,"1,8572"
Seattle,,10.15.2021,90,3,0,3350,88,"2,6269"
Seattle,,10.16.2021,70,4,2,1450,65,"4,4828"
Seattle,,10.17.2021,20,2,0,6746,17,"0,252"
Seattle,,10.18.2021,116,2,1,6497,113,"1,7393"
Seattle,,10.19.2021,75,1,2,6295,71,"1,1279"
Seattle,,10.20.2021,124,3,3,6342,118,"1,8606"
Seattle,,10.21.2021,96,2,0,4895,89,"1,8182"
Seattle,,10.22.2021,88,2,0,3587,87,"2,4254"
Seattle,,10.23.2021,62,2,5,1352,59,"4,3639"
Seattle,,10.24.2021,24,1,0,6188,20,"0,3232"
Seattle,,10.25.2021,125,4,0,5893,120,"2,0363"
Seattle,,10.26.2021,120,2,0,6097,116,"1,9026"
Seattle,,10.27.2021,133,2,1,6370,130,"2,0408"
Seattle,,10.28.2021,114,3,1,4923,103,"2,0922"
Seattle,,10.29.2021,96,3,0,3769,90,"2,3879"
Seattle,,10.30.2021,65,3,0,1353,61,"4,5085"
Seattle,,10.31.2021,23,2,1,6461,18,"0,2786"
Seattle,,11.01.2021,100,4,0,6340,94,"1,4826"
Seattle,,11.02.2021,106,4,0,6530,99,"1,5161"
Seattle,,11.03.2021,129,2,0,6448,126,"1,9541"
Seattle,,11.04.2021,133,2,0,5111,124,"2,4261"
Seattle,,11.05.2021,116,1,0,3636,109,"2,9978"
Seattle,,11.06.2021,83,5,1,1556,80,"5,1414"
Seattle,,11.07.2021,23,2,1,7034,19,"0,2701"
Seattle,,11.08.2021,117,3,1,5977,109,"1,8237"
Seattle,,11.09.2021,82,1,2,6065,74,"1,2201"
Seattle,,11.10.2021,88,1,2,4824,85,"1,762"
Seattle,,11.11.2021,80,1,0,4918,78,"1,586"
Seattle,,11.12.2021,95,2,1,3416,89,"2,6054"
Seattle,,11.13.2021,59,2,0,1420,57,"4,0141"
Seattle,,11.14.2021,23,2,0,6087,17,"0,2793"
Seattle,,11.15.2021,128,0,0,5929,127,"2,142"
Seattle,,11.16.2021,107,3,1,6077,102,"1,6785"
Seattle,,11.17.2021,78,3,1,6180,75,"1,2136"
Seattle,,11.18.2021,72,3,0,5423,69,"1,2724"
Seattle,,11.19.2021,82,0,0,4751,79,"1,6628"
Seattle,,11.20.2021,60,1,0,1971,54,"2,7397"
Seattle,,11.21.2021,20,0,0,8766,18,"0,2053"
Seattle,,11.22.2021,96,3,4,8539,89,"1,0423"
Seattle,,11.23.2021,79,1,0,6146,77,"1,2528"
Seattle,,11.24.2021,80,1,0,938,77,"8,209"
Seattle,,11.25.2021,12,0,0,3413,12,"0,3516"
Seattle,,11.26.2021,94,2,1,3768,91,"2,4151"
Seattle,,11.27.2021,73,1,0,1903,70,"3,6784"
Seattle,,11.28.2021,33,1,0,7122,28,"0,3931"
Seattle,,11.29.2021,121,1,0,6319,115,"1,8199"
Seattle,,11.30.2021,103,2,0,6198,100,"1,6134"
Seattle,,12.01.2021,104,0,1,6392,102,"1,5957"
Seattle,,12.02.2021,115,3,0,5434,109,"2,0059"
Seattle,,12.03.2021,85,1,0,3945,81,"2,0532"
Seattle,,12.04.2021,71,0,0,2055,67,"3,2603"
Seattle,,12.05.2021,25,0,0,6841,25,"0,3654"
Seattle,,12.06.2021,125,1,0,6161,122,"1,9802"
Seattle,,12.07.2021,80,0,1,6339,75,"1,1832"
Seattle,,12.08.2021,129,3,0,6464,126,"1,9493"
Seattle,,12.09.2021,113,1,0,5653,107,"1,8928"
Seattle,,12.10.2021,114,0,0,4128,111,"2,689"
Seattle,,12.11.2021,80,2,0,2259,77,"3,4086"
Seattle,,12.12.2021,33,2,0,7004,31,"0,4426"
Seattle,,12.13.2021,182,1,1,7154,174,"2,4322"
Seattle,,12.14.2021,228,1,1,7720,225,"2,9145"
Seattle,,12.15.2021,309,4,0,8381,293,"3,496"
Seattle,,12.16.2021,292,2,0,8802,288,"3,272"
Seattle,,12.17.2021,363,0,0,7528,349,"4,636"
Seattle,,12.18.2021,306,2,0,3933,291,"7,3989"
Seattle,,12.19.2021,217,3,0,12065,198,"1,6411"
Seattle,,12.20.2021,799,3,1,13973,773,"5,5321"
Seattle,,12.21.2021,883,6,1,13980,868,"6,2089"
Seattle,,12.22.2021,1005,5,0,13937,956,"6,8594"
Seattle,,12.23.2021,1045,4,0,8166,1011,"12,3806"
Seattle,,12.24.2021,731,5,0,1590,702,"44,1509"
Seattle,,12.25.2021,87,5,1,1359,73,"5,3716"
Seattle,,12.26.2021,195,7,1,4094,160,"3,9082"
Seattle,,12.27.2021,784,6,0,6798,714,"10,5031"
Seattle,,12.28.2021,1337,8,0,8792,1233,"14,0241"
Seattle,,12.29.2021,1672,14,1,7504,1548,"20,629"
Seattle,,12.30.2021,1148,6,0,5476,1081,"19,7407"
Seattle,,12.31.2021,879,3,1,1246,814,"65,3291"
Seattle,,01.01.2022,341,10,2,1640,300,"18,2927"
Seattle,,01.02.2022,537,11,1,3289,479,"14,5637"
Seattle,,01.03.2022,2275,10,3,13182,2163,"16,4087"
Seattle,,01.04.2022,2789,15,0,11982,2617,"21,8411"
Seattle,,01.05.2022,2639,12,3,11894,2484,"20,8845"
Seattle,,01.06.2022,2425,17,1,11498,2248,"19,5512"
Seattle,,01.07.2022,2085,13,2,9762,1926,"19,7296"
Seattle,,01.08.2022,1423,13,3,6336,1351,"21,3226"
Seattle,,01.09.2022,714,10,1,3064,653,"21,312"
Seattle,,01.10.2022,2317,17,2,11771,2199,"18,6815"
Seattle,,01.11.2022,1973,16,3,10968,1833,"16,7123"
Seattle,,01.12.2022,1822,17,0,10358,1738,"16,7793"
Seattle,,01.13.2022,1751,10,2,10573,1644,"15,549"
Seattle,,01.14.2022,1582,16,3,8377,1465,"17,4884"
Seattle,,01.15.2022,1025,15,5,5301,959,"18,0909"
Seattle,,01.16.2022,339,13,2,1807,296,"16,3807"
Seattle,,01.17.2022,1233,7,3,7278,1179,"16,1995"
Seattle,,01.18.2022,1736,8,0,9897,1641,"16,5808"
Seattle,,01.19.2022,1320,8,0,8516,1259,"14,7839"
Seattle,,01.20.2022,1416,14,0,9293,1335,"14,3657"
Seattle,,01.21.2022,1060,13,0,6421,1005,"15,6518"
Seattle,,01.22.2022,733,9,5,4373,702,"16,0531"
Seattle,,01.23.2022,281,7,6,2038,250,"12,2669"
Seattle,,01.24.2022,999,6,0,7867,965,"12,2664"
Seattle,,01.25.2022,877,9,1,7443,833,"11,1917"
Seattle,,01.26.2022,748,6,0,6645,707,"10,6396"
Seattle,,01.27.2022,677,7,4,6667,646,"9,6895"
Seattle,,01.28.2022,545,14,4,5053,511,"10,1128"
Seattle,,01.29.2022,378,7,3,3350,358,"10,6866"
Seattle,,01.30.2022,179,10,3,1678,167,"9,9523"
Seattle,,01.31.2022,690,7,3,6690,647,"9,6712"
Seattle,,02.01.2022,486,4,4,5858,450,"7,6818"
Seattle,,02.02.2022,415,6,1,5418,404,"7,4566"
Seattle,,02.03.2022,394,4,1,5193,371,"7,1442"
Seattle,,02.04.2022,325,7,1,4144,313,"7,5531"
Seattle,,02.05.2022,273,4,4,2635,252,"9,5636"
Seattle,,02.06.2022,107,6,1,1420,96,"6,7606"
Seattle,,02.07.2022,421,11,1,5498,394,"7,1662"
Seattle,,02.08.2022,309,2,1,4900,293,"5,9796"
Seattle,,02.09.2022,293,1,3,4767,276,"5,7898"
Seattle,,02.10.2022,231,4,2,4535,223,"4,9173"
Seattle,,02.11.2022,164,4,2,3308,155,"4,6856"
Seattle,,02.12.2022,158,2,0,2099,154,"7,3368"
Seattle,,02.13.2022,58,0,2,1236,52,"4,2071"
Seattle,,02.14.2022,231,6,0,4460,220,"4,9327"
Seattle,,02.15.2022,186,2,1,4729,182,"3,8486"
Seattle,,02.16.2022,180,0,0,5048,170,"3,3677"
Seattle,,02.17.2022,159,2,2,4528,148,"3,2686"
Seattle,,02.18.2022,127,3,2,3329,126,"3,7849"
Seattle,,02.19.2022,97,0,3,2164,94,"4,3438"
Seattle,,02.20.2022,54,1,0,1225,49,4
Seattle,,02.21.2022,117,1,1,2381,108,"4,5359"
Seattle,,02.22.2022,122,1,0,4026,117,"2,9061"
Seattle,,02.23.2022,140,3,2,3593,137,"3,813"
Seattle,,02.24.2022,111,0,1,3356,104,"3,0989"
Seattle,,02.25.2022,118,3,0,2744,115,"4,191"
Seattle,,02.26.2022,95,0,0,1936,94,"4,8554"
Seattle,,02.27.2022,46,2,3,1233,41,"3,3252"
Seattle,,02.28.2022,154,0,2,4245,149,"3,51"
Seattle,,03.01.2022,144,3,0,3623,139,"3,8366"
Seattle,,03.02.2022,119,0,0,3299,117,"3,5465"
Seattle,,03.03.2022,97,0,0,3310,95,"2,8701"
Seattle,,03.04.2022,85,0,1,2535,82,"3,2347"
Seattle,,03.05.2022,77,1,1,1570,72,"4,586"
Seattle,,03.06.2022,28,0,2,976,26,"2,6639"
Seattle,,03.07.2022,100,0,0,3370,97,"2,8783"
Seattle,,03.08.2022,83,0,1,3253,79,"2,4285"
Seattle,,03.09.2022,120,0,0,3041,117,"3,8474"
Seattle,,03.10.2022,77,1,0,2923,75,"2,5659"
Seattle,,03.11.2022,75,1,2,2230,72,"3,2287"
Seattle,,03.12.2022,52,1,0,1481,49,"3,3086"
Seattle,,03.13.2022,24,1,0,841,20,"2,3781"
Seattle,,03.14.2022,122,0,1,3118,119,"3,8165"
Seattle,,03.15.2022,87,1,0,3178,84,"2,6432"
Seattle,,03.16.2022,90,1,0,2997,85,"2,8362"
Seattle,,03.17.2022,102,4,0,3026,101,"3,3377"
Seattle,,03.18.2022,78,1,0,2235,75,"3,3557"
Seattle,,03.19.2022,56,0,0,1589,56,"3,5242"
Seattle,,03.20.2022,41,0,1,1037,40,"3,8573"
Seattle,,03.21.2022,150,0,1,3274,143,"4,3677"
Seattle,,03.22.2022,144,2,0,3064,139,"4,5366"
Seattle,,03.23.2022,150,1,0,2839,145,"5,1074"
Seattle,,03.24.2022,141,0,0,3073,135,"4,3931"
Seattle,,03.25.2022,147,0,0,2366,146,"6,1708"
Seattle,,03.26.2022,94,1,0,1593,94,"5,9008"
Seattle,,03.27.2022,74,4,0,1081,67,"6,198"
Seattle,,03.28.2022,235,3,0,3688,229,"6,2093"
Seattle,,03.29.2022,186,1,0,3193,182,"5,7"
Seattle,,03.30.2022,234,1,0,2966,221,"7,4511"
Seattle,,03.31.2022,214,1,1,3254,208,"6,3921"
Seattle,,04.01.2022,203,2,0,2382,197,"8,2704"
Seattle,,04.02.2022,161,3,0,1669,156,"9,3469"
Seattle,,04.03.2022,98,1,0,1056,91,"8,6174"
Seattle,,04.04.2022,319,4,0,3874,311,"8,0279"
Seattle,,04.05.2022,323,1,0,3601,307,"8,5254"
Seattle,,04.06.2022,363,3,1,3428,355,"10,3559"
Seattle,,04.07.2022,310,2,0,3545,296,"8,3498"
Seattle,,04.08.2022,295,3,0,2905,283,"9,7418"
Seattle,,04.09.2022,197,1,1,1832,193,"10,5349"
Seattle,,04.10.2022,126,0,0,1250,117,"9,36"
Seattle,,04.11.2022,369,0,0,3581,364,"10,1648"
Seattle,,04.12.2022,390,1,0,3444,382,"11,0918"
Seattle,,04.13.2022,387,0,0,3318,372,"11,2116"
Seattle,,04.14.2022,358,3,0,3605,347,"9,6255"
Seattle,,04.15.2022,296,3,0,2764,283,"10,2388"
Seattle,,04.16.2022,258,3,1,2055,247,"12,0195"
Seattle,,04.17.2022,151,1,0,1186,140,"11,8044"
Seattle,,04.18.2022,443,12,0,4548,426,"9,3668"
Seattle,,04.19.2022,415,1,0,3650,394,"10,7945"
Seattle,,04.20.2022,401,3,0,3456,379,"10,9664"
Seattle,,04.21.2022,338,2,1,3777,324,"8,5782"
Seattle,,04.22.2022,323,3,0,2834,309,"10,9033"
Seattle,,04.23.2022,234,1,0,1970,222,"11,269"
Seattle,,04.24.2022,172,2,0,1362,159,"11,674"
Seattle,,04.25.2022,530,4,1,4391,511,"11,6374"
Seattle,,04.26.2022,450,1,0,3845,431,"11,2094"
Seattle,,04.27.2022,498,4,0,3948,480,"12,1581"
Seattle,,04.28.2022,378,3,0,4069,369,"9,0686"
Seattle,,04.29.2022,363,3,1,3176,350,"11,0202"
Seattle,,04.30.2022,289,2,1,2141,280,"13,078"
Seattle,,05.01.2022,184,6,0,1388,176,"12,6801"
Seattle,,05.02.2022,593,3,1,4896,569,"11,6217"
Seattle,,05.03.2022,542,4,0,4717,521,"11,0452"
Seattle,,05.04.2022,545,2,0,4067,517,"12,7121"
Seattle,,05.05.2022,469,3,1,4370,448,"10,2517"
Seattle,,05.06.2022,393,3,1,3539,378,"10,681"
Seattle,,05.07.2022,339,1,0,2584,332,"12,8483"
Seattle,,05.08.2022,228,3,0,1633,213,"13,0435"
Seattle,,05.09.2022,659,3,0,5240,646,"12,3282"
Seattle,,05.10.2022,650,6,1,4963,629,"12,6738"
Seattle,,05.11.2022,565,6,0,4314,538,"12,471"
Seattle,,05.12.2022,477,7,0,4502,463,"10,2843"
Seattle,,05.13.2022,466,6,1,3838,445,"11,5946"
Seattle,,05.14.2022,352,4,1,2532,342,"13,5071"
Seattle,,05.15.2022,198,4,0,1673,189,"11,2971"
Seattle,,05.16.2022,655,1,0,5010,618,"12,3353"
Seattle,,05.17.2022,673,6,3,4799,644,"13,4195"
Seattle,,05.18.2022,548,7,0,4300,521,"12,1163"
Seattle,,05.19.2022,526,6,2,4520,506,"11,1947"
Seattle,,05.20.2022,514,4,0,4148,487,"11,7406"
Seattle,,05.21.2022,336,2,0,2303,326,"14,1554"
Seattle,,05.22.2022,220,3,1,1455,206,"14,1581"
Seattle,,05.23.2022,649,6,1,5011,625,"12,4726"
Seattle,,05.24.2022,604,6,0,4720,577,"12,2246"
Seattle,,05.25.2022,556,4,1,3948,540,"13,6778"
Seattle,,05.26.2022,571,3,0,4593,547,"11,9094"
Seattle,,05.27.2022,474,7,2,3396,461,"13,5748"
Seattle,,05.28.2022,329,6,2,2081,315,"15,137"
Seattle,,05.29.2022,190,3,0,1390,180,"12,9496"
Seattle,,05.30.2022,121,3,2,1110,103,"9,2793"
Seattle,,05.31.2022,792,6,0,5381,751,"13,9565"
Seattle,,06.01.2022,621,4,1,3864,595,"15,3986"
Seattle,,06.02.2022,550,6,0,4194,539,"12,8517"
Seattle,,06.03.2022,455,3,1,3361,432,"12,8533"
Seattle,,06.04.2022,318,1,1,2113,301,"14,2451"
Seattle,,06.05.2022,182,3,1,1319,177,"13,4193"
